GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004922880.2 65.057739 0.443683 2.040527 0.949201 67.996143 1.030309 0.470130 5.066130
XM_004922882.2 2.090513 2.352638 1.373457 2.250452 3.506381 2.085047 1.820005 1.151633
XM_004922883.2 3.100317 1.557637 1.807902 4.013430 2.571640 1.420310 0.263220 3.942873
XM_004922884.2 2.136103 1.219522 1.577970 1.679327 2.447590 2.831113 2.692120 2.880349
XM_004922885.1 3.391073 1.387793 0.905983 13.287692 2.240407 0.430910 22.334293 1.078178
XM_004922888.1 1.183569 0.741920 5.763083 0.000042 3.630847 1.312378 1.124989 0.833163
XM_004922889.1 0.802049 2.626915 4.215966 3.737309 1.077267 0.816183 4.307986 1.309858
XM_004922896.2 1.677702 3.515579 62.314552 5.300061 0.000073 3.081233 2.624548 6.495949
XM_004922901.2 4.665475 0.924683 1.262686 1.554678 2.095895 0.000038 66.285897 4.999643
XM_004922911.2 2.922207 0.837077 2.063930 2.589839 1.705736 2.515776 0.911612 1.568949
XM_004922920.2 0.916907 0.798019 1.192323 1.339111 1.589876 1.903225 0.977015 1.084756
XM_004922921.2 2.828713 1.058489 2.764421 4.394592 0.002478 3.299184 2.855415 2.790074
XM_004922923.2 0.894098 2.902435 4.623197 2.738248 5.544268 5.315005 2.694837 3.154069
XM_004922924.2 6.021802 0.767004 2.033538 3.327566 2.102950 1.202095 69.941891 3.405698
XM_004922925.2 1.918818 0.920191 1.196656 1.693835 1.161613 1.571483 1.722250 3.801158
XM_004922942.2 2.592904 1.864489 1.227165 1.641048 2.568201 1.550246 5.096039 2.414765
XM_004922943.2 2.434083 1.846640 2.867298 2.900232 3.379045 2.144730 3.811416 6.480476
XM_004922945.2 0.753706 0.280953 1.119733 0.555497 1.346765 1.767997 6.283614 2.086236
XM_004922950.2 4.185135 2.347341 0.411648 2.717520 3.208760 2.190068 1.303670 2.587825
XM_004922952.1 0.000274 7.809343 0.000207 2.919445 0.000060 62.374803 11.867255 27.055705
XM_004922954.2 0.892139 0.964662 0.916819 19.002406 2.032238 1.288014 0.987622 1.280947
XM_004922964.2 2.735323 66.018029 8.135918 2.437925 3.629228 2.659344 3.159075 69.476021
XM_004922966.2 0.525667 1.309039 0.744638 0.730083 1.127466 1.765454 2.122471 1.266188
XM_004922967.1 2.441915 0.540256 1.563930 2.106457 1.228123 1.690909 2.937039 1.358408
XM_004922969.1 12.825235 1.790134 4.416884 0.593778 3.960433 1.320413 5.173337 62.624895
XM_004922979.1 3.415054 62.280017 1.181047 1.523309 1.087826 5.179478 1.004491 1.639467
XM_004922981.2 0.297876 0.323131 0.231651 3.688760 2.438739 0.000110 0.426207 1.604882
XM_004922982.2 0.644476 1.514498 1.167372 1.243052 2.061911 0.248339 0.928484 1.251247
XM_004922986.2 1.727290 0.971522 1.855394 2.056994 1.874748 1.641070 2.276625 1.998688
XM_004922987.2 4.148730 1.904420 7.840846 4.769630 2.370364 1.906030 5.639359 1.219270
XM_004922988.2 0.879305 1.013687 1.192188 1.079710 0.714539 1.357860 1.835378 1.341672
XM_004922990.2 0.301196 0.818807 0.525537 0.505265 0.529619 1.430703 1.441661 1.271360
XM_004922994.2 0.496396 0.580277 2.129110 0.515262 0.455817 2.656819 1.557756 0.818205
XM_004923000.2 1.109824 0.404621 4.218255 0.687546 1.255837 3.295486 1.426255 0.916994
XM_004923002.2 0.955395 1.007685 1.328753 0.265845 2.714951 1.297074 0.517132 1.864341
XM_004923003.2 1.080557 2.373790 0.000298 3.181426 14.988259 1.758662 3.399719 1.364799
XM_004923006.2 2.172187 0.000014 2.588261 0.000039 3.079693 0.000022 4.661779 0.000042
XM_004923013.2 2.539764 1.230816 2.204633 1.877088 37.909607 2.441962 1.478533 3.965902
XM_004923035.1 0.000449 58.783081 1.193155 1.175731 0.000005 25.975400 0.328894 21.716282
XM_004923055.1 0.000006 75.399550 0.260151 3.396356 1.119711 10.302510 75.316961 55.201592
XM_004923058.2 1.949378 0.633331 1.849796 0.842861 1.186360 0.387922 1.079596 1.683211
XM_004923075.2 0.558762 2.480538 2.197019 0.029558 4.105441 86.053071 3.591146 86.005637
XM_004923082.2 2.043497 2.072386 3.237674 2.570110 2.707214 2.470499 3.421159 2.942937
XM_004923087.2 1.337038 1.888436 3.017713 15.876593 1.666572 0.867859 1.671259 1.893471
XM_004923088.2 0.942552 0.564333 0.765041 1.347412 1.398621 0.978729 1.474752 1.299059
XM_004923093.2 1.176482 1.810193 1.066977 1.261929 1.242773 2.035322 2.956463 1.212221
XM_004923094.2 2.146314 3.590919 0.000615 1.949724 24.184711 4.894933 1.357697 4.016447
XM_004923096.2 7.541936 0.555022 1.599267 5.555692 1.438369 65.557764 15.867774 1.217590
XM_004923101.2 2.655459 0.695263 1.291597 1.582461 5.883430 1.703012 1.190318 1.989849
XM_004923103.2 1.794348 0.443705 59.688552 0.679855 1.947058 3.202106 1.045158 34.371080
XM_004923104.2 4.536331 0.000005 0.354875 2.061118 0.366780 1.965682 62.761959 0.000060
XM_004923105.2 1.578891 65.960774 1.060304 9.916913 64.451616 65.859084 65.811016 64.774748
XM_004923106.2 1.342275 1.924687 2.009206 2.256487 2.370591 14.252653 10.814010 1.199399
XM_004923107.2 1.174953 1.118860 1.471876 3.260538 1.942736 1.492407 2.071502 2.825307
XM_004923110.1 1.358604 0.826380 0.866406 1.426125 0.450833 2.151274 0.380010 1.728565
XM_004923124.2 2.654166 1.102442 4.141288 60.618706 3.816215 1.478181 3.109571 1.702272
XM_004923139.2 1.085305 0.000006 1.687749 2.681930 1.783426 0.000289 1.190375 0.967708
XM_004923156.2 0.956379 1.061676 3.623327 1.368524 1.429632 25.467459 1.023387 0.281095
XM_004923160.2 2.808325 1.598834 1.313913 2.561776 3.433330 3.189470 3.165692 2.764417
XM_004923161.2 1.274550 1.674318 2.363902 1.889725 1.484582 1.526505 3.027768 3.165026
XM_004923166.1 1.325126 0.721448 0.549357 64.723897 2.321122 1.636180 12.535951 1.438841
XM_004923171.2 2.604714 1.189581 2.651286 2.766720 2.667825 0.953086 1.158066 1.676761
XM_004923173.2 1.458620 0.884669 1.566364 3.869651 1.172405 1.016576 1.229107 1.594009
XM_004923180.2 0.774049 1.561255 0.531967 0.526374 0.744213 0.862964 0.649051 1.336180
XM_004923181.1 0.995253 0.000049 2.627582 6.748267 1.914322 1.065596 15.126107 2.589855
XM_004923183.2 0.446556 0.447050 0.856198 0.737910 0.771805 0.864847 0.617097 0.684458
XM_004923188.2 0.719324 1.021579 1.152412 1.565697 0.923023 1.280919 1.282617 0.892870
XM_004923202.2 1.138212 1.341442 58.295477 1.043541 0.880525 1.007251 0.872199 1.534114
XM_004923206.2 0.696690 0.472558 0.000081 1.280715 0.000004 2.524525 1.429826 0.406622
XM_004923207.1 1.613620 1.895248 1.764173 2.187751 2.636255 1.393507 1.757255 1.771301
XM_004923209.2 2.131394 0.902938 2.253441 1.974561 2.143530 0.608871 3.138971 3.451755
XM_004923221.1 1.164596 0.540179 0.850665 0.846466 0.990382 0.796802 1.088742 0.568086
XM_004923230.2 1.315333 1.401068 1.868186 2.050858 1.541546 1.618305 2.107035 1.785747
XM_004923231.2 64.559841 1.705442 0.000128 8.533676 11.470788 0.845695 6.229248 9.544217
XM_004923238.2 0.617707 1.453073 1.342918 1.421040 1.352963 1.803037 2.376116 59.337633
XM_004923241.2 1.022752 1.448108 2.065200 1.151140 2.039860 0.648129 2.427207 1.110527
XM_004923244.2 0.000004 0.000004 40.859832 5.009882 1.363899 0.759101 5.348676 6.120006
XM_004923251.2 1.012359 1.237162 1.867859 2.167640 2.548615 1.196580 1.093534 1.232176
XM_004923253.2 0.814351 0.599595 1.094458 1.120380 0.941410 0.804787 1.015287 1.080130
XM_004923254.2 2.308576 1.038468 1.362084 1.950990 1.478448 2.096091 2.307283 1.745102
XM_004923255.2 1.090264 0.964034 1.666320 2.000179 1.422402 0.936643 1.314642 1.976528
XM_004923256.2 1.394130 1.406734 1.511394 0.478355 1.420909 1.013927 68.669621 0.000039
XM_004923262.2 1.841789 0.863647 2.374264 1.893724 2.426317 1.915100 3.125506 2.393786
XM_004923271.2 1.550586 0.576826 1.316443 1.122957 0.794481 0.783837 1.606204 1.534573
XM_004923272.2 0.676455 0.692014 0.654097 1.174483 0.311943 0.793480 1.039615 2.583350
XM_004923275.2 1.251008 0.738420 1.103234 1.011268 1.156618 0.822047 1.356257 1.152795
XM_004923278.2 1.485482 1.777971 1.252903 1.719844 2.229888 1.538523 1.755471 1.727487
XM_004923280.2 1.132338 32.959119 5.365120 25.338927 50.895011 10.621019 92.485545 2.942469
XM_004923283.2 1.581450 0.845187 1.071190 1.250286 0.768216 0.909663 0.624997 1.747133
XM_004923291.2 1.227663 2.702846 5.414125 1.256377 1.794092 1.104322 2.859661 0.000014
XM_004923292.2 1.280463 1.179988 2.313663 2.122736 1.432711 0.879520 1.579794 1.722871
XM_004923293.2 1.004282 1.371942 0.699540 0.898173 0.785169 0.846359 0.656419 0.967951
XM_004923300.2 7.406179 0.552739 3.808716 2.051911 2.997285 1.990087 9.105980 12.360198
XM_004923301.2 0.505168 0.994507 0.727501 0.439519 0.857270 0.503446 0.484186 3.882312
XM_004923302.1 0.083200 0.168960 0.408561 0.181418 0.603234 0.134664 0.136805 0.484830
XM_004923307.2 6.379762 1.341261 1.227686 2.027392 1.017000 2.727632 1.805031 1.700562
XM_004923308.2 4.442563 15.218028 8.525459 77.650197 4.687953 0.746900 2.382378 7.012922
XM_004923309.2 1.221290 1.450000 4.407268 1.256231 1.406233 1.457567 1.641449 6.381437
XM_004923317.2 1.673390 1.956559 2.691436 5.168746 2.368745 2.384834 2.741931 2.420881
XM_004923322.2 0.234307 3.827248 0.528939 20.575389 1.118618 0.236167 1.117155 71.849390
XM_004923332.2 1.467852 0.723020 1.006406 1.655705 1.291794 1.631169 76.150980 2.288880
XM_004923340.2 1.145038 1.587883 1.224063 0.687578 0.824336 1.729787 0.968764 1.164446
XM_004923341.2 2.041533 3.363087 1.636908 1.406695 0.647018 0.517695 65.286964 1.657712
XM_004923344.2 1.543704 0.723506 1.486089 1.736015 1.108786 1.139451 1.175057 1.272967
XM_004923347.1 45.946924 0.176089 59.429510 1.912983 2.308889 1.946408 1.348691 1.609563
XM_004923366.2 0.603046 1.303469 1.550366 0.003902 0.002234 1.997736 0.003063 4.564889
XM_004923373.2 1.624076 0.711332 1.458443 1.970222 1.068280 1.395697 67.235697 2.222305
XM_004923381.2 1.537851 1.163206 1.102490 2.309142 75.709049 0.652294 28.702629 0.471808
XM_004923384.1 1.685626 0.622864 1.106932 1.945613 1.760323 2.220479 1.636498 2.563022
XM_004923393.2 2.112096 2.158229 3.154175 4.693328 2.111750 2.388975 3.411498 9.460243
XM_004923395.2 5.289040 5.425258 1.375588 4.144772 2.280328 15.838010 0.083370 12.379819
XM_004923396.2 0.537390 1.455974 1.096266 4.961273 1.517118 1.031449 1.022527 1.054096
XM_004923398.2 67.357547 1.150925 67.160703 3.667025 1.574347 1.537268 1.117521 1.511984
XM_004923411.2 0.860372 0.411250 4.386547 15.146990 1.515851 0.606774 2.463343 0.899873
XM_004923412.2 0.692124 0.781775 3.479071 1.819802 1.816527 0.759795 1.597030 1.072266
XM_004923415.2 2.470465 2.233699 1.431408 0.771088 0.000040 1.502828 5.017263 0.000041
XM_004923434.2 1.033315 0.759180 1.399548 1.136009 1.083105 0.938898 0.679121 1.416124
XM_004923438.2 1.543944 1.722273 2.393987 1.217110 2.470088 0.617585 1.388006 1.340913
XM_004923444.2 0.407367 21.817702 10.048359 0.421260 0.050219 2.678925 0.219027 1.404887
XM_004923454.2 0.772532 0.580422 0.858055 0.688938 1.334090 1.432292 1.164679 0.588473
XM_004923456.2 1.032229 1.409592 1.089709 2.108522 1.592370 0.794186 1.277289 2.146954
XM_004923465.2 0.000290 0.867288 1.392670 2.643252 1.735860 1.157249 2.502144 1.874578
XM_004923478.2 1.376312 0.719940 2.592977 1.172457 2.139856 1.327182 1.190015 1.794902
XM_004923480.2 1.255935 2.734370 1.225816 8.152069 0.679431 1.211339 1.004128 1.728418
XM_004923483.2 3.126047 3.259429 3.503616 7.459133 4.126138 1.799195 3.445583 4.183963
XM_004923485.2 1.465286 1.438713 2.314762 65.996691 3.032683 0.578059 1.459422 3.494520
XM_004923487.2 2.094426 1.558379 1.213917 2.010908 1.368190 1.711997 1.030236 2.196698
XM_004923490.2 0.743387 0.934872 1.137867 1.010301 0.613186 1.411138 0.648175 1.109070
XM_004923491.2 60.334621 3.252824 0.000513 60.165409 8.291059 1.829446 1.478950 0.127272
XM_004923493.2 5.457431 0.329165 1.233532 3.056189 0.978193 1.647436 61.497619 0.000023
XM_004923494.2 1.506016 1.331897 1.981371 76.297729 6.550979 6.450830 54.114443 76.361153
XM_004923495.2 1.922217 2.003951 1.353222 2.815572 2.073657 2.944208 2.487238 2.369240
XM_004923496.2 80.515087 0.000041 5.760687 1.757696 3.057190 0.000044 2.708614 6.020481
XM_004923502.2 0.558793 0.897036 1.326984 1.034226 1.174237 0.936987 0.556948 1.505613
XM_004923503.2 0.521190 0.477772 1.770358 0.781526 1.219160 1.581440 1.089126 1.331268
XM_004923506.2 1.155611 0.727716 1.147531 1.653560 1.627558 0.822301 0.849843 1.656523
XM_004923508.2 1.001807 1.024214 1.148208 1.367394 0.675098 1.289818 1.258081 1.833786
XM_004923527.2 1.071599 1.176757 0.961119 1.262267 1.565119 1.809255 0.969485 1.635248
XM_004923533.2 0.806975 1.722226 0.745068 0.625795 1.006398 1.083093 0.958076 1.289426
XM_004923536.2 1.407046 64.647279 1.475214 8.930504 2.405137 1.909642 64.527786 6.334383
XM_004923551.2 0.988773 0.832882 1.071119 1.263970 1.155173 0.530400 0.830321 1.019965
XM_004923552.2 0.000077 1.009594 0.878055 4.172272 1.758958 0.959614 2.012666 1.821462
XM_004923553.1 14.981642 0.000007 3.228196 0.848454 0.000011 1.415042 5.191764 0.460969
XM_004923554.2 4.605426 2.046848 14.619573 20.867082 2.190758 34.635623 2.575184 2.630230
XM_004923585.2 0.789110 0.551692 0.791972 0.734345 2.196451 0.871428 2.262407 1.754571
XM_004923587.1 3.202027 8.510004 0.695963 2.805307 0.917448 1.079833 1.701474 1.159777
XM_004923592.2 3.658625 2.208813 0.518361 0.921815 1.278105 86.046287 2.325937 3.056177
XM_004923593.2 17.612645 0.869671 1.140118 1.038878 75.556751 4.018633 11.057979 2.624770
XM_004923594.2 0.949840 0.849879 1.184934 1.177572 1.265160 1.072369 0.986045 0.925389
XM_004923599.2 0.569009 0.504056 0.931781 1.222993 0.435677 0.658777 0.796265 0.883780
XM_004923600.2 2.664747 2.065033 3.056306 3.179930 4.846023 0.669730 3.463925 2.526656
XM_004923602.2 0.950070 0.763981 0.909825 0.728261 0.872920 1.757347 0.973518 0.864591
XM_004923603.2 1.489103 0.876214 1.329742 1.478159 1.120333 1.784745 1.303929 1.438930
XM_004923607.2 0.480919 0.295327 0.728933 93.175329 0.859140 93.866997 1.021996 1.641302
XM_004923608.1 2.087691 1.171283 1.608890 1.317797 1.245278 1.399977 1.108155 71.883137
XM_004923612.1 1.006052 1.479751 1.252314 1.101106 1.249674 37.070433 1.141877 0.946686
XM_004923615.2 0.848658 0.675966 1.068199 1.195295 0.884840 0.829600 0.591485 2.021900
XM_004923617.1 1.666488 0.848750 0.914202 0.553793 1.314814 1.147211 1.649762 1.570061
XM_004923622.1 0.833299 0.772449 1.156572 0.861398 0.676046 1.397952 0.699429 1.427461
XM_004923626.2 2.611210 1.527595 1.131538 1.356048 61.533719 0.000166 0.000085 2.342164
XM_004923629.1 0.367097 0.489640 0.826891 1.356979 3.119766 26.736871 1.822014 4.814943
XM_004923632.2 1.207786 0.357313 0.500847 0.829500 0.827570 0.966334 0.495988 0.765639
XM_004923640.2 1.116162 4.155913 1.171226 70.235753 2.211483 2.020363 70.438656 1.785712
XM_004923645.2 1.485979 2.036516 1.239892 1.558762 1.184631 1.068136 1.523717 1.432031
XM_004923647.2 1.472585 0.805190 1.213689 1.109092 2.392968 1.217233 1.432883 1.185419
XM_004923650.2 0.603673 2.032499 1.128251 0.749399 22.369678 75.265898 1.195139 101.221819
XM_004923654.2 0.622982 0.666489 0.924160 1.085153 1.015666 5.071274 0.420314 1.134579
XM_004923668.1 4.573325 4.345597 3.143537 3.162391 5.742533 2.121866 3.590447 2.961565
XM_004923674.2 0.000079 9.098835 7.886644 5.928016 0.000133 60.937694 8.106369 13.409024
XM_004923680.2 1.899510 0.924180 1.611044 66.654375 1.325107 1.408373 2.153338 1.161025
XM_004923685.2 66.597502 3.512993 0.000157 66.723110 1.326802 0.131423 0.000147 66.524826
XM_004923686.2 11.163213 0.000000 20.088724 86.980144 2.115287 0.000792 1.581264 1.452607
XM_004923709.2 2.182799 2.890951 3.235944 6.593452 3.117280 3.243328 4.327870 3.659407
XM_004923711.2 1.631118 0.589830 28.521026 0.115907 66.032862 2.273594 66.338970 9.935538
XM_004923734.2 0.809085 1.068519 1.589000 1.755921 1.844998 2.291972 1.913775 3.519002
XM_004923735.2 2.339167 3.037995 1.957954 3.210083 1.836635 1.970241 1.730610 2.123190
XM_004923736.2 72.763832 0.407078 12.347874 72.790052 0.615966 0.509575 0.899455 24.124567
XM_004923743.1 0.756182 0.297960 1.181424 0.586568 0.926721 0.938544 0.531925 1.541095
XM_004923744.2 2.808814 0.267405 1.707897 3.383576 15.015256 3.536138 15.233184 27.662616
XM_004923745.2 0.000038 0.000016 4.693068 1.279662 2.272209 0.988961 1.532244 4.164872
XM_004923746.2 4.081203 65.552160 1.843071 0.000104 21.318269 1.157436 2.451390 65.363361
XM_004923753.2 0.390132 0.000005 59.642018 1.239779 1.256229 1.264701 22.993544 0.885676
XM_004923755.2 1.297197 1.737861 0.944362 0.706530 1.467736 1.191357 1.367565 0.790069
XM_004923760.2 1.717462 0.966948 0.291875 1.978726 0.057973 2.206041 0.000012 9.832461
XM_004923762.2 0.233742 0.001234 2.136371 0.305687 64.676314 0.000003 63.245970 0.624208
XM_004923766.2 0.860869 0.601753 1.277801 0.684041 0.648284 2.349422 0.831889 0.648504
XM_004923771.1 4.039789 0.498640 2.019129 1.076860 2.474127 1.041017 4.502646 1.135136
XM_004923778.2 53.755977 53.653111 53.729575 53.925863 53.938182 0.000903 53.900980 30.382497
XM_004923782.2 1.007339 0.905507 0.751736 1.334439 1.246367 0.753876 1.545955 1.431044
XM_004923783.2 0.319197 0.000093 0.399986 0.352721 0.483216 0.105425 0.154925 0.784099
XM_004923809.2 1.087232 1.005114 1.262913 11.442336 1.004077 2.261374 0.651686 73.417645
XM_004923811.2 0.752652 0.738578 1.309620 1.147844 1.126935 1.479620 1.307004 1.030547
XM_004923812.2 1.218677 0.670543 2.256696 0.875740 1.170800 1.172094 1.426552 1.843471
XM_004923815.2 0.338144 1.824117 1.387168 1.339737 2.376127 1.307336 0.640658 0.850426
XM_004923819.1 1.648494 1.414220 1.636732 0.989654 1.472518 1.557659 1.052472 1.986436
XM_004923820.2 0.342506 4.866403 0.000666 2.428216 28.294251 0.001168 0.002898 79.493418
XM_004923822.2 0.704726 1.279485 0.993744 0.777328 0.853326 2.290191 0.786269 1.071910
XM_004923823.1 1.281569 0.590438 1.918597 1.169016 1.071113 0.954292 1.133280 2.405596
XM_004923824.2 2.905261 2.145644 2.363779 2.394747 1.900328 1.308254 1.446823 1.035319
XM_004923828.2 3.400238 1.072356 6.024650 3.623650 1.831157 79.946104 0.740098 2.638995
XM_004923833.2 2.885908 3.835220 2.205131 0.000553 4.023534 2.209026 4.323529 1.034005
XM_004923836.2 1.275758 5.702921 4.432552 2.610946 4.308429 3.827328 5.386050 4.758903
XM_004923840.1 0.445589 0.365464 1.161282 0.716303 0.660123 2.827921 0.680327 1.084392
XM_004923847.2 0.628528 0.630801 1.778254 1.237572 1.009859 1.003094 0.848038 5.385915
XM_004923883.2 0.586359 0.420950 0.155582 0.573460 0.030464 1.568918 0.000022 1.615241
XM_004923885.1 3.295665 1.369428 2.275160 4.247371 7.805954 1.231849 2.970478 5.829938
XM_004923886.2 1.617446 0.242364 1.313559 4.004412 1.604950 1.780020 0.663652 1.372976
XM_004923887.2 1.653834 1.570627 4.734400 3.355474 3.668537 5.011183 1.770752 2.355023
XM_004923888.2 0.736373 0.865528 0.883722 0.823856 1.153721 1.486144 0.972526 1.372641
XM_004923891.2 9.404196 0.377782 3.565399 10.076301 8.394923 0.632245 3.331929 1.828420
XM_004923895.2 0.425455 2.121728 1.535886 1.896043 1.593362 2.121153 0.827878 2.831364
XM_004923898.2 2.686501 2.079566 4.741372 3.684853 4.792649 2.548927 4.080069 3.172932
XM_004923899.2 6.356365 0.664975 3.336491 1.237672 3.769955 2.269913 1.795864 4.588578
XM_004923900.2 1.157752 16.040823 0.715887 1.038681 1.162472 0.520896 3.440354 3.423887
XM_004923903.2 1.853934 1.800483 1.104900 1.721187 2.028423 1.551721 1.319258 1.087854
XM_004923904.1 4.628503 1.212104 81.925283 2.536501 4.077047 81.961813 3.729464 17.763193
XM_004923910.2 1.279100 1.033266 0.827782 0.921576 1.424334 1.026402 1.148382 1.071426
XM_004923913.2 0.648619 0.000044 0.923442 0.457982 1.783855 0.972282 6.087748 1.179571
XM_004923915.2 0.966775 0.805891 1.113951 1.317495 1.281251 0.746823 62.100977 1.185278
XM_004923917.2 0.894141 0.793249 0.734712 1.149674 0.833475 1.654986 0.688693 0.823643
XM_004923922.2 0.319249 0.158464 1.932236 0.933291 0.000361 1.987683 22.730063 0.000396
XM_004923924.1 1.165073 0.356893 1.591320 0.515189 0.785537 0.775433 1.393917 0.841258
XM_004923940.2 0.519429 0.762571 0.875736 1.257874 2.219793 1.300239 0.868390 0.515567
XM_004923951.1 1.973180 2.813840 5.973226 1.721301 2.133804 1.581049 1.951574 2.056720
XM_004923963.2 2.626909 0.029328 10.169973 3.690384 0.079513 11.564549 3.492967 4.118294
XM_004923968.2 1.685581 3.374790 1.191980 3.904528 5.078448 6.547293 8.907165 0.989771
XM_004923972.2 0.903472 0.825459 0.880310 1.046797 0.936633 0.629197 0.677211 1.285646
XM_004923980.1 2.025327 1.439608 3.155500 2.575544 6.148751 2.676930 1.918172 2.010989
XM_004923982.2 1.093196 1.647122 2.085262 1.562454 1.793779 2.013025 1.881991 2.138230
