GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004924744.2 0.041945 0.031045 0.055325 0.074944 0.082507 0.024668 0.026323 0.116302
XM_004924745.2 0.062263 0.028493 0.053852 0.070356 0.042005 0.034158 0.043013 0.040451
XM_004924751.2 0.297443 0.190398 0.060853 0.076978 0.056115 0.241636 0.042564 0.072317
XM_004924752.2 0.014506 0.006158 0.129655 0.037614 0.013207 0.009903 0.027912 0.018554
XM_004924764.2 0.050304 0.076698 0.532807 0.070124 0.088115 0.077907 0.070319 0.075136
XM_004924767.2 0.044993 0.024053 0.041373 0.047138 0.028641 0.028823 0.044397 0.061687
XM_004924769.2 0.027342 0.033649 0.147982 0.059286 0.040639 0.018355 0.026994 0.062312
XM_004924777.2 0.081402 0.048864 0.146039 0.185432 0.118027 0.113312 0.145419 0.174445
XM_004924779.2 0.018356 0.041255 0.062063 0.051287 0.018466 0.013087 0.050437 0.035608
XM_004924780.2 0.089192 0.078552 0.087948 0.125665 0.072113 0.052376 0.138458 0.130842
XM_004924781.2 0.026344 0.025020 0.020248 0.029351 0.016352 0.024177 0.020491 0.044537
XM_004924783.2 0.006242 0.000862 0.007855 0.012879 0.013807 0.013280 0.017704 0.014228
XM_004924785.2 0.104350 0.125196 0.119309 0.187927 0.143231 0.090032 0.096980 0.185752
XM_004924787.2 0.040041 0.017437 0.068085 0.035181 0.026732 0.014693 0.057799 0.064583
XM_004924789.1 0.074803 0.035037 0.122769 0.089960 0.065235 0.041057 0.094875 0.080003
XM_004924790.2 0.042767 0.013306 0.035519 0.091587 0.020253 0.017333 0.024851 0.052522
XM_004924794.2 0.090828 0.069032 0.083546 0.207501 0.085383 0.110625 0.115341 0.088226
XM_004924801.2 0.051010 0.035971 0.075903 0.062951 0.035962 0.041333 0.043511 0.075920
XM_004924803.2 0.053023 0.067873 0.053244 0.097626 0.045620 0.029516 0.027142 0.121998
XM_004924810.2 0.130964 0.090384 0.078606 0.225986 0.106502 0.093041 0.146305 0.094642
XM_004924811.2 0.108729 0.078586 0.067069 0.093235 0.091751 0.055735 0.086567 0.094338
XM_004924812.2 0.054985 0.029662 0.065911 0.090966 0.075292 0.038324 0.086634 0.074605
XM_004924820.2 0.050795 0.036798 0.040913 0.063137 0.047100 0.039078 0.035037 0.039582
XM_004924822.1 0.005614 0.023679 0.078965 0.090138 0.022135 0.022135 0.005584 0.010988
XM_004924823.2 0.233873 0.043505 0.095504 0.183663 0.070577 0.314947 0.118254 0.186305
XM_004924824.2 0.040162 0.049530 0.100102 0.088180 0.054928 0.035848 0.054515 0.121625
XM_004924828.1 0.032261 0.015394 0.010476 0.011412 0.025166 0.023218 0.018538 0.029260
XM_004924829.2 0.022398 0.015545 0.013010 0.021866 0.028711 0.012523 0.043766 0.037814
XM_004924833.1 0.096054 0.050405 0.053617 0.084681 0.092213 0.065337 0.054058 0.114774
XM_004924837.2 0.051619 0.028149 0.047857 0.055492 0.031631 0.035715 0.024781 0.048390
XM_004924846.2 0.579246 0.089985 0.169314 0.549089 0.223743 0.234526 0.166614 0.575003
XM_004924849.2 0.335686 0.164787 0.329438 0.223357 0.122692 0.139879 0.163663 0.289905
XM_004924851.2 0.036469 0.026884 0.151431 0.094411 0.048555 0.032777 0.058531 0.076565
XM_004924852.2 0.042579 0.083123 0.427153 0.070406 0.056006 0.053270 0.042796 0.048418
XM_004924864.2 0.277199 0.024042 0.042835 0.072352 0.055626 0.320980 0.269880 0.064124
XM_004924869.2 0.063760 0.091253 0.200730 0.261503 0.052652 0.061851 0.120054 0.148934
XM_004924871.2 0.017409 0.018926 0.025285 0.493545 0.487960 0.033205 0.053936 0.081295
XM_004924877.2 0.026036 0.040360 0.059913 0.124470 0.067935 0.049005 0.128644 0.068128
XM_004924882.2 0.005592 0.012331 0.010757 0.007033 0.007352 0.005928 0.011187 0.019933
XM_004924886.2 0.006701 0.000057 0.007917 0.007617 0.006833 0.008985 0.010677 0.009722
XM_004924895.2 0.006974 0.020788 0.019558 0.017608 0.000104 0.019324 0.038351 0.050138
XM_004924899.2 0.079344 0.024634 0.082978 0.086680 0.023829 0.017681 0.032991 0.043404
XM_004924930.2 0.067882 0.018542 0.025672 0.085706 0.064673 0.034894 0.071011 0.048506
XM_004924937.2 0.019465 0.012431 0.017892 0.036568 0.011292 0.023498 0.039965 0.046611
XM_004924938.2 0.051445 0.032522 0.020516 0.040836 0.018768 0.034821 0.059693 0.020991
XM_004924940.2 0.070605 0.018981 0.061086 0.014841 0.019583 0.077692 0.070088 0.121462
XM_004924942.2 0.004324 0.022918 0.038263 0.025992 0.018634 0.011221 0.018819 0.044761
XM_004924947.2 0.020556 0.013240 0.020180 0.019671 0.029742 0.035878 0.006866 0.034823
XM_004924951.2 0.057776 0.030337 0.070770 0.078218 0.059521 0.038572 0.070731 0.072817
XM_004924970.2 0.047935 0.226217 0.000052 0.000752 0.156284 0.000125 0.046404 0.096238
XM_004924977.2 0.034528 0.026133 0.024276 0.015488 0.019444 0.013873 0.010981 0.016527
XM_004924991.1 0.106901 0.144145 0.136133 0.208917 0.153331 0.100230 0.100920 0.178845
XM_004924992.2 0.122230 0.159256 0.157666 0.150997 0.195161 0.126702 0.134154 0.239278
XM_004924994.2 0.059532 0.023377 0.026960 0.035161 0.023494 0.082322 0.050322 0.046175
XM_004924995.2 0.058074 0.029191 0.023510 0.068343 0.016978 0.018278 0.038466 0.023145
XM_004925000.2 0.355001 0.118651 0.161894 0.205448 0.098816 0.164826 0.123323 0.162027
XM_004925003.2 0.083966 0.077921 0.151087 0.154667 0.148131 0.110771 0.123840 0.124585
XM_004925006.2 0.039091 0.194213 0.000177 0.044733 0.197314 0.003729 0.000059 0.033056
XM_004925007.2 0.104936 0.040459 0.090903 0.102501 0.071834 0.064000 0.081321 0.107403
XM_004925010.2 0.046189 0.443407 0.080876 0.420929 0.147020 0.070740 0.113819 0.085262
XM_004925011.2 0.008247 0.005430 0.006848 0.009647 0.005234 0.002994 0.011018 0.009644
XM_004925013.2 0.214636 0.133420 0.221341 0.194783 0.232911 0.261378 0.189134 0.311152
XM_004925016.2 0.056849 0.058578 0.037092 0.039817 0.060352 0.061380 0.070365 0.062479
XM_004925018.2 0.022195 0.041668 0.040180 0.077492 0.040777 0.019157 0.075920 0.044266
XM_004925031.2 0.109783 0.059324 0.070248 0.105535 0.087209 0.055761 0.063376 0.132835
XM_004925044.2 0.063878 0.042301 0.060000 0.117976 0.061196 0.052359 0.055937 0.080170
XM_004925045.2 0.071711 0.056918 0.085487 0.127796 0.094416 0.094540 0.117629 0.314418
XM_004925049.2 0.406976 0.109888 0.549084 0.101215 0.174185 0.069029 0.043723 0.340030
XM_004925050.2 0.064040 0.037324 0.057204 0.094787 0.060650 0.028730 0.030442 0.097077
XM_004925051.2 0.012736 0.011333 0.026426 0.009767 0.024497 0.029215 0.035520 0.090214
XM_004925052.2 0.079487 0.048027 0.093406 0.165159 0.091811 0.108887 0.111854 0.257243
XM_004925058.1 0.047717 0.035251 0.060881 0.011182 0.096760 0.040093 0.089840 0.071335
XM_004925068.1 0.097605 0.067934 0.232281 0.100557 0.183921 0.081389 0.081403 0.096023
XM_004925071.2 0.054588 0.025636 0.086236 0.048544 0.036347 0.043501 0.037797 0.120668
XM_004925076.2 0.034210 0.029950 0.062403 0.053940 0.045242 0.047249 0.057921 0.108501
XM_004925077.2 0.003216 0.003268 0.000082 0.003240 0.006708 0.000120 0.040101 0.023416
XM_004925088.2 0.004541 0.004768 0.000466 0.014488 0.034971 0.005168 0.000000 0.005231
XM_004925101.2 0.082141 0.055919 0.196134 0.088487 0.064614 0.060943 0.109770 0.067000
XM_004925109.2 0.099161 0.053099 0.076935 0.128690 0.091144 0.070215 0.086796 0.086955
XM_004925110.2 0.053460 0.029775 0.022695 0.053600 0.045075 0.069802 0.098209 0.039381
XM_004925119.2 0.084723 0.073236 0.078235 0.097475 0.103688 0.042138 0.180433 0.206541
XM_004925120.2 0.040907 0.029298 0.023058 0.088398 0.027882 0.027602 0.058941 0.044977
XM_004925126.2 0.070989 0.050400 0.064542 0.065617 0.098367 0.066383 0.107417 0.094197
XM_004925133.2 0.047077 0.054080 0.041656 0.079469 0.036628 0.033475 0.044459 0.121079
XM_004925137.2 0.057756 0.017845 0.038444 0.032421 0.050374 0.032431 0.047177 0.034981
XM_004925141.2 0.022225 0.007044 0.030179 0.012062 0.019563 0.017520 0.020528 0.029392
XM_004925143.2 0.048978 0.010254 0.068751 0.027984 0.058888 0.024560 0.035231 0.070185
XM_004925145.2 0.060528 0.072352 0.182743 0.135272 0.126088 0.082505 0.113445 0.108597
XM_004925147.2 0.101556 0.134121 0.116917 0.140753 0.081974 0.091659 0.111853 0.162184
XM_004925149.2 0.066433 0.051877 0.115578 0.118198 0.092090 0.059835 0.091628 0.107721
XM_004925153.2 0.003594 0.007142 0.012121 0.002379 0.012047 0.014607 0.005904 0.015694
XM_004925160.2 0.195195 0.070339 0.129327 0.159812 0.123528 0.140426 0.073777 0.169339
XM_004925161.2 0.178769 0.096993 0.083805 0.244180 0.119923 0.108514 0.163219 0.170133
XM_004925166.2 0.077630 0.068136 0.041670 0.061178 0.089851 0.054677 0.126750 0.097404
XM_004925167.2 0.075277 0.079766 0.115378 0.244241 0.087013 0.067896 0.120282 0.164053
XM_004925170.2 0.048679 0.036639 0.038341 0.062882 0.029699 0.030376 0.032612 0.049554
XM_004925178.2 0.210155 0.107161 0.189188 0.288992 0.177362 0.180193 0.178516 0.224863
XM_004925196.2 0.081231 0.074170 0.071557 0.057990 0.061699 0.045163 0.066788 0.108115
XM_004925198.2 0.091054 0.083200 0.106357 0.101945 0.129512 0.090701 0.110343 0.074614
XM_004925200.2 0.057455 0.056395 0.047573 0.109425 0.056460 0.076644 0.046090 0.079399
XM_004925201.1 0.018478 0.011259 0.020550 0.014190 0.017639 0.013562 0.012353 0.037580
XM_004925204.2 0.037857 0.019107 0.038497 0.032370 0.029695 0.020643 0.037951 0.037671
XM_004925205.1 0.020581 0.013792 0.022181 0.021023 0.028136 0.026608 0.034754 0.029357
XM_004925208.2 0.115459 0.036480 0.099295 0.126949 0.076990 0.054084 0.094648 0.114109
XM_004925210.2 0.105503 0.050113 0.062713 0.071539 0.092014 0.074350 0.080890 0.082887
XM_004925215.2 0.082221 0.068399 0.071559 0.112403 0.097457 0.063204 0.078140 0.154639
XM_004925218.1 0.173289 0.087631 0.091960 0.096388 0.087793 0.054340 0.088775 0.106546
XM_004925222.2 0.105113 0.010397 0.043712 0.164831 0.190824 0.095249 0.029204 0.168700
XM_004925223.2 0.087211 0.067580 0.083493 0.206164 0.102455 0.068115 0.084388 0.151735
XM_004925224.2 0.053704 0.032341 0.091693 0.065439 0.051839 0.084086 0.072116 0.080779
XM_004925226.2 0.054401 0.017159 0.051856 0.080094 0.034403 0.040438 0.036055 0.100365
XM_004925237.2 0.067696 0.036272 0.124484 0.048270 0.037362 0.087812 0.094860 0.126411
XM_004925242.2 0.057211 0.042283 0.057462 0.062440 0.053443 0.074845 0.053594 0.121378
XM_004925244.2 0.088718 0.115403 0.172361 0.151488 0.073435 0.091355 0.170211 0.128173
XM_004925264.2 0.017362 0.012069 0.031228 0.061348 0.021883 0.018002 0.028223 0.039711
XM_004925267.2 0.037871 0.026685 0.048384 0.053105 0.039372 0.028247 0.042941 0.054274
XM_004925268.2 0.252659 0.123988 0.134555 0.225983 0.187007 0.102516 0.121737 0.196522
XM_004925281.2 0.070222 0.057239 0.097191 0.121763 0.080363 0.038221 0.101092 0.139569
XM_004925285.2 0.049402 0.027832 0.063732 0.064167 0.042487 0.027844 0.046996 0.084727
XM_004925286.2 0.027131 0.026730 0.055141 0.039429 0.034477 0.020278 0.032810 0.082401
XM_004925287.2 0.023013 0.008121 0.012813 0.030307 0.014057 0.030610 0.016592 0.028225
XM_004925288.2 0.019531 0.028398 0.018557 0.100693 0.009039 0.009202 0.027510 0.019109
XM_004925289.2 0.085570 0.036436 0.066421 0.071853 0.082679 0.049821 0.059096 0.056692
XM_004925290.1 0.105587 0.061548 0.127519 0.173240 0.087613 0.072178 0.131007 0.168723
XM_004925304.2 0.047673 0.021049 0.032222 0.058909 0.013342 0.048444 0.021672 0.024970
XM_004925314.2 0.057100 0.321440 0.387917 0.118190 0.052094 0.614033 0.511357 0.094137
XM_004925315.2 0.099772 0.041696 0.071588 0.093482 0.261134 0.455184 0.115738 0.084347
XM_004925326.2 0.097673 0.037076 0.118461 0.376622 0.124105 0.137711 0.131646 0.184463
XM_004925327.2 0.027062 0.025687 0.046850 0.046655 0.032377 0.022396 0.009726 0.028549
XM_004925341.2 0.054224 0.021481 0.060916 0.034475 0.031174 0.038128 0.045785 0.060503
XM_004925344.2 0.023756 0.000073 0.000085 0.030207 0.017900 0.000162 0.029530 0.030833
XM_004925356.2 0.064179 0.082946 0.104924 0.119469 0.103770 0.051201 0.095224 0.097093
XM_004925359.2 0.049150 0.034883 0.065230 0.070865 0.053488 0.036591 0.054066 0.074989
XM_004925360.2 0.041076 0.029752 0.039173 0.045609 0.057750 0.027628 0.038055 0.069774
XM_004925361.2 0.052236 0.020474 0.028868 0.034578 0.031068 0.022362 0.028176 0.034419
XM_004925365.2 0.047633 0.016890 0.063385 0.112908 0.039457 0.023381 0.059720 0.066893
XM_004925368.2 0.017957 0.004334 0.050334 0.008454 0.031469 0.033773 0.012422 0.036755
XM_004925377.2 0.069951 0.059817 0.092792 0.092641 0.123499 0.063406 0.084533 0.114044
XM_004925380.1 0.151049 0.045947 0.101448 0.123552 0.075386 0.067752 0.117368 0.153673
XM_004925383.2 0.014196 0.005661 0.022355 0.037717 0.017310 0.011295 0.053783 0.029490
XM_004925384.2 0.071001 0.044125 0.050517 0.150929 0.096086 0.111026 0.109578 0.115318
XM_004925387.2 0.030667 0.029836 0.025057 0.058889 0.026633 0.024201 0.041829 0.055431
XM_004925392.2 0.069924 0.046112 0.061100 0.091511 0.012713 0.066930 0.099876 0.007788
XM_004925396.1 0.133544 0.074788 0.085774 0.128471 0.105088 0.059648 0.112216 0.124160
XM_004925398.2 0.013945 0.513821 0.029120 0.027478 0.013736 0.032174 0.031016 0.028630
XM_004925410.2 0.065889 0.040189 0.050369 0.112201 0.042494 0.098970 0.154078 0.059289
XM_004925412.2 0.116092 0.081086 0.065653 0.085322 0.026110 0.040404 0.189516 0.084870
XM_004925415.2 0.047671 0.043939 0.049086 0.064389 0.087910 0.107496 0.152260 0.054063
XM_004925416.2 0.052798 0.030167 0.041762 0.075249 0.089919 0.045894 0.065500 0.083470
XM_004925419.2 0.030362 0.028873 0.022345 0.018037 0.073208 0.013440 0.049974 0.100678
XM_004925420.2 0.017862 0.013144 0.018186 0.041849 0.036894 0.014042 0.028961 0.020163
XM_004925421.2 0.079796 0.000137 0.580964 0.209541 0.051783 0.048675 0.135131 0.091015
XM_004925423.2 0.048613 0.035681 0.062307 0.091998 0.059607 0.042478 0.054580 0.094336
XM_004925424.2 0.039289 0.042804 0.043974 0.053544 0.050433 0.032626 0.027960 0.096316
XM_004925426.2 0.052774 0.049568 0.098373 0.121875 0.082408 0.082192 0.070927 0.134161
XM_004925434.2 0.061955 0.045922 0.083341 0.080323 0.061260 0.057138 0.104122 0.072224
XM_004925435.2 0.009719 0.018247 0.027016 0.022982 0.028893 0.014217 0.009705 0.034989
XM_004925438.2 0.026697 0.009548 0.021152 0.037109 0.027837 0.023699 0.018974 0.049999
XM_004925439.2 0.048733 0.032999 0.031310 0.068911 0.062030 0.047605 0.049810 0.063938
XM_004925463.1 0.065011 0.057599 0.082663 0.091400 0.064758 0.054733 0.054614 0.053907
XM_004925467.2 0.100947 0.062631 0.107633 0.151245 0.116334 0.094965 0.091809 0.113322
XM_004925469.2 0.143874 0.086546 0.133776 0.229610 0.100650 0.114654 0.118725 0.140169
XM_004925470.2 0.031853 0.007199 0.010873 0.030750 0.054683 0.020364 0.048975 0.052414
XM_004925476.2 0.014395 0.011460 0.038271 0.035318 0.024512 0.024239 0.024292 0.029928
XM_004925480.2 0.030447 0.014528 0.041686 0.026591 0.021544 0.038229 0.022426 0.045333
XM_004925484.2 0.469174 0.062399 0.094237 0.069871 0.042529 0.360495 0.358032 0.059732
XM_004925488.2 0.010613 0.021580 0.015317 0.035399 0.025798 0.015839 0.017827 0.044166
XM_004925491.1 0.146040 0.093989 0.131575 0.151755 0.075225 0.158715 0.166584 0.254708
XM_004925493.2 0.033313 0.006933 0.017644 0.015914 0.007208 0.019835 0.017287 0.050383
XM_004925495.2 0.023474 0.013062 0.028240 0.026793 0.017318 0.040804 0.020845 0.032073
XM_004925499.2 0.095411 0.072459 0.137288 0.070486 0.120464 0.063631 0.058778 0.074441
XM_004925505.2 0.143022 0.058371 0.074664 0.078178 0.051893 0.089888 0.067236 0.094191
XM_004925509.2 0.070869 0.127980 0.001557 0.035114 0.011806 0.011307 0.050655 0.048364
XM_004925517.2 0.081051 0.071072 0.060177 0.122638 0.067970 0.077558 0.042079 0.141138
XM_004925518.2 0.079809 0.736044 0.039519 0.065611 0.032720 0.019800 0.026773 0.055403
XM_004925519.2 0.019417 0.018525 0.017720 0.042217 0.027729 0.028581 0.033983 0.052578
XM_004925521.2 0.089366 0.046618 0.071179 0.132372 0.076639 0.058241 0.090009 0.092884
XM_004925525.1 0.290629 0.018649 0.393666 0.101542 0.026197 0.012053 0.022834 0.225997
XM_004925533.2 0.112491 0.089642 0.114488 0.117015 0.074043 0.086918 0.100282 0.134879
XM_004925545.2 0.025280 0.016368 0.023703 0.032355 0.017389 0.014508 0.022742 0.028155
XM_004925547.2 0.028748 0.010805 0.028075 0.029599 0.027339 0.014420 0.029884 0.047765
XM_004925567.2 0.062210 0.064608 0.084702 0.228366 0.087750 0.070498 0.075959 0.137173
XM_004925568.1 0.044025 0.041802 0.071457 0.056060 0.064947 0.039406 0.045780 0.099779
XM_004925569.2 0.107765 0.052258 0.091208 0.143142 0.079174 0.062136 0.107943 0.119855
XM_004925580.2 0.088144 0.078320 0.085485 0.139621 0.100074 0.079256 0.077031 0.111081
XM_004925599.2 0.128967 0.204987 0.191450 0.196450 0.172825 0.098331 0.136928 0.181135
XM_004925610.2 0.011566 0.019664 0.033278 0.021108 0.022230 0.023051 0.021382 0.026511
XM_004925619.2 0.051015 0.032375 0.059860 0.080871 0.045863 0.060368 0.042053 0.050555
XM_004925643.2 0.025523 0.002789 0.034690 0.004880 0.007360 0.007420 0.000169 0.054842
XM_004925644.1 0.048918 0.029871 0.073338 0.038870 0.077814 0.057136 0.058096 0.105958
XM_004925646.1 0.000020 0.000173 0.008846 0.003741 0.000329 0.000000 0.000111 0.001333
XM_004925656.2 0.008225 0.011939 0.011278 0.017508 0.007567 0.004508 0.006963 0.023657
XM_004925663.2 0.035713 0.024937 0.043500 0.034662 0.033012 0.024201 0.041666 0.053259
XM_004925665.2 0.078226 0.062756 0.074805 0.105816 0.104697 0.082624 0.073397 0.112357
XM_004925667.2 0.113552 0.060707 0.157266 0.108172 0.093885 0.080336 0.076173 0.143657
XM_004925671.2 0.122257 0.109439 0.134798 0.144184 0.146540 0.093577 0.143753 0.177109
XM_004925682.2 0.321286 0.035206 0.032828 0.113212 0.164601 0.111010 0.000107 0.182284
XM_004925683.2 0.137643 0.070224 0.073684 0.173973 0.087120 0.061086 0.107774 0.111933
XM_004925684.2 0.068449 0.038840 0.060652 0.163531 0.049862 0.089163 0.118741 0.070299
XM_004925685.1 0.081638 0.070024 0.076189 0.079296 0.094053 0.049003 0.114273 0.099250
XM_004925695.2 0.044156 0.044897 0.074722 0.040916 0.052207 0.036653 0.054641 0.070067
XM_004925707.2 0.087715 0.026667 0.098722 0.065863 0.060891 0.046328 0.034502 0.079283
XM_004925717.2 0.014845 0.007680 0.296740 0.043957 0.007217 0.023062 0.007480 0.015140
XM_004925718.2 0.088594 0.151938 0.157598 0.135365 0.141952 0.043996 0.127648 0.083585
XM_004925722.2 0.053467 0.063222 0.059347 0.059932 0.059941 0.090734 0.094049 0.060237
XM_004925724.2 0.122245 0.112699 0.158722 0.190621 0.079414 0.073812 0.128393 0.088970
XM_004925725.2 0.109729 0.061266 0.126414 0.093222 0.064883 0.064205 0.094046 0.139464
XM_004925726.2 0.089141 0.103379 0.096710 0.083900 0.080937 0.043417 0.044391 0.142529
XM_004925736.2 0.249975 0.172237 0.186333 0.154178 0.109610 0.081097 0.160763 0.288677
XM_004925739.2 0.135101 0.076214 0.248229 0.070575 0.210551 0.240578 0.227010 0.420484
XM_004925756.2 0.013871 0.008701 0.018039 0.045836 0.030275 0.043246 0.096155 0.068048
XM_004925761.1 0.031752 0.052841 0.072048 0.042698 0.054602 0.041092 0.064030 0.048595
XM_004925763.2 0.060609 0.038293 0.044676 0.051832 0.079132 0.038341 0.053944 0.102119
XM_004925764.2 0.038232 0.002423 0.050778 0.018659 0.050836 0.010228 0.041864 0.046414
XM_004925765.2 0.004651 0.007419 0.011096 0.131215 0.023461 0.022734 0.017072 0.016865
XM_004925767.2 0.008149 0.004410 0.007658 0.015433 0.011027 0.005646 0.013633 0.010462
XM_004925769.2 0.105831 0.098611 0.133741 0.106182 0.075020 0.142363 0.159189 0.145110
XM_004925772.1 0.015914 0.011012 0.010983 0.018576 0.007424 0.007558 0.008823 0.026841
XM_004925773.1 0.084187 0.012475 0.019296 0.052578 0.025559 0.000306 0.000995 0.066202
XM_004925776.2 0.033389 0.011115 0.077983 0.022981 0.012886 0.014104 0.060833 0.047503
XM_004925779.2 0.118012 0.063407 0.131091 0.087394 0.112756 0.098209 0.117762 0.155436
XM_004925792.2 0.661029 0.115229 0.176321 0.178367 0.333799 0.265166 0.297121 0.161238
XM_004925798.1 0.038033 0.021283 0.005461 0.020120 0.283875 0.014206 0.024023 0.080733
XM_004925801.1 0.131081 0.088962 0.124386 0.077249 0.121107 0.507346 0.069548 0.101756
XM_004925811.2 0.148643 0.048891 0.093205 0.117875 0.097686 0.081262 0.158441 0.124001
XM_004925812.2 0.023730 0.018545 0.031818 0.024589 0.025789 0.016836 0.017121 0.027613
XM_004925816.2 0.013666 0.013618 0.062586 0.061671 0.026557 0.016564 0.040573 0.042728
XM_004925819.2 0.018701 0.017602 0.636921 0.019215 0.019567 0.038189 0.028931 0.022386
XM_004925822.2 0.079932 0.052982 0.095228 0.114326 0.056667 0.052990 0.071017 0.099171
XM_004925823.2 0.078371 0.072931 0.088254 0.075968 0.112457 0.095553 0.079725 0.152449
XM_004925825.2 0.123126 0.077654 0.216338 0.067870 0.076492 0.029571 0.088371 0.089505
XM_004925826.1 0.113314 0.063447 0.075604 0.139925 0.148534 0.117621 0.141137 0.142712
XM_004925830.2 0.031461 0.072281 0.074788 0.072648 0.043619 0.075163 0.097053 0.028148
XM_004925834.2 0.014889 0.004926 0.025427 0.064607 0.019005 0.044982 0.026252 0.039480
