GeneID L_accius P_sennae L_sinapis C_cecrops D_plexippus H_melpomene P_machaon B_mori
XM_004922617.2 0.02269 0.00039 0.02884 0.00068 0.04615 0.00150 0.03590 0.03240
XM_004922618.2 0.01899 31.49352 0.00065 0.00313 0.00100 0.01871 23.48604 0.01159
XM_004922628.2 0.01774 0.00589 0.01426 0.02049 0.00894 0.01613 0.01430 0.01955
XM_004922629.2 0.05325 0.13861 0.00137 0.09708 0.12828 0.01441 0.04602 0.02747
XM_004922631.1 0.01533 0.02412 0.03991 0.02562 0.01903 0.04360 0.02441 0.08346
XM_004922632.2 0.06488 0.05386 0.09341 0.12371 0.09549 0.05033 0.12594 0.13588
XM_004922634.1 82.66949 0.20512 0.00179 0.11007 0.00213 0.05312 0.03137 0.04920
XM_004922644.2 0.01309 0.00010 0.02211 0.00010 0.03888 0.01351 0.00010 0.03805
XM_004922654.2 0.02587 0.02707 0.04043 0.03944 0.01811 0.02890 0.05090 0.01453
XM_004922666.2 0.01177 0.01731 0.00721 0.00691 0.01554 0.01442 0.01335 0.01306
XM_004922671.2 0.04909 0.05143 0.04781 0.05221 0.04975 0.02455 0.03355 0.04546
XM_004922673.2 0.02612 0.04166 0.03580 0.00088 0.04588 0.00128 0.00129 0.02549
XM_004922675.2 0.02204 0.02984 0.02369 0.05237 0.01658 0.00701 0.00573 0.02062
XM_004922676.2 0.03544 0.01399 0.26401 0.04306 0.01785 0.07379 0.10165 0.01417
XM_004922679.2 0.42809 0.00639 0.02943 0.11657 0.03672 0.06858 0.31726 0.00310
XM_004922682.2 0.00772 0.00064 0.04649 0.04036 0.01952 0.08860 0.03174 999.00000
XM_004922686.2 0.40955 405.65802 0.00181 0.18803 0.04930 0.00103 0.00206 0.15973
XM_004922687.2 0.01320 0.00603 0.04270 0.05838 0.03595 0.01432 0.01833 0.02222
XM_004922688.1 999.00000 0.00972 0.00474 999.00000 0.00295 624.23419 0.00753 0.04792
XM_004922690.2 0.09994 0.06216 0.09002 0.09496 0.06528 0.18986 0.05652 0.04809
XM_004922693.2 0.03730 0.01319 0.02678 0.07892 0.01679 0.01534 0.03447 0.02919
XM_004922694.2 0.01316 0.01277 0.00022 0.04313 0.04680 0.01406 0.03240 0.02329
XM_004922696.2 0.01968 0.03806 0.00340 0.00418 451.78042 0.00455 0.00010 0.02164
XM_004922697.2 0.00253 0.08268 0.00568 999.00000 0.00037 0.00031 0.00883 0.00073
XM_004922700.1 0.00663 0.06770 0.00857 0.01970 0.18029 0.01219 0.00434 0.01162
XM_004922711.2 0.03175 0.02857 0.00386 0.02415 0.01943 0.02470 0.04346 0.04198
XM_004922723.2 0.00602 0.00283 0.00242 0.09207 999.00000 0.19458 0.00679 999.00000
XM_004922724.2 0.03669 0.05442 0.00190 0.06756 0.05516 0.03871 0.04069 0.11138
XM_004922752.2 0.03838 0.02996 0.03100 0.09715 0.02788 0.03588 0.06493 0.03570
XM_004922757.2 0.03619 0.07944 0.03032 0.06019 0.04645 0.06240 0.10349 0.02258
XM_004922762.2 0.01616 0.03098 0.04562 0.02322 0.01132 0.02111 0.03077 0.00047
XM_004922764.2 0.01949 0.01927 0.01478 0.03187 0.00293 0.03159 0.03476 0.00397
XM_004922767.2 0.03934 0.04549 0.07212 0.04813 0.06713 0.04948 0.05393 0.05541
XM_004922769.2 0.03410 0.04316 0.03670 0.02234 0.03524 0.04734 0.03197 0.02682
XM_004922774.2 0.00486 0.00877 0.04615 0.01537 0.01990 0.08269 999.00000 0.00756
XM_004922775.2 0.00833 0.01144 0.03479 0.05310 0.01800 0.00854 0.00858 0.04218
XM_004922779.2 0.03430 0.00674 0.03389 0.04878 0.01583 0.02733 0.08948 0.01400
XM_004922783.2 0.01424 0.00325 0.01096 0.01768 0.00237 0.00257 0.03329 0.02962
XM_004922786.1 0.02096 0.03353 0.03409 0.04166 0.07900 0.01423 0.03234 0.00387
XM_004922787.2 0.04167 0.02617 0.04691 0.09019 0.03981 0.03356 0.04260 0.05018
XM_004922794.2 0.07551 0.09001 0.09372 0.11852 0.05475 0.06994 0.09149 0.23489
XM_004922817.2 0.01148 0.02761 0.02670 0.03899 0.03372 0.04628 0.02343 0.00224
XM_004922822.1 0.07597 0.04381 0.13773 0.24763 0.04248 0.16195 0.10603 0.00590
XM_004922828.2 0.00148 0.00097 0.04768 0.02372 12.89026 0.00209 0.00136 0.00256
XM_004922829.2 0.01836 0.02039 0.09485 0.03231 0.07737 0.06814 0.05875 0.02717
XM_004922833.2 0.00531 0.02037 0.06182 0.06390 0.03348 0.02416 0.00374 0.09272
XM_004922837.2 0.06578 0.07117 0.04078 0.10421 0.04367 0.09508 0.10499 0.05873
XM_004922838.2 0.00085 0.00467 0.00637 63.14122 0.01393 49.88778 206.42700 0.00839
XM_004922840.2 0.02256 0.01788 0.02496 0.03145 0.01036 0.01152 0.00618 0.03725
XM_004922853.2 0.00010 999.00000 999.00000 0.00010 325.07581 346.59683 0.00010 5.08583
XM_004922855.2 0.06807 0.01816 0.07927 0.10323 0.12057 0.03533 0.02579 0.02863
XM_004922856.1 0.02581 0.00952 0.00682 0.02304 0.00010 0.01153 0.00308 0.01586
XM_004922858.2 0.01120 0.01950 0.02967 0.01220 0.02296 0.03208 0.04169 0.02261
XM_004922859.1 0.03654 0.01107 0.03229 0.03703 0.02337 0.01411 0.00753 0.02184
XM_004922861.2 0.20227 0.02949 0.04295 0.02359 0.01983 0.07071 0.10024 0.02733
XM_004922868.1 0.05280 0.06452 0.08336 0.10648 0.02685 0.09613 0.05319 0.05470
XM_004922875.2 0.00133 0.01205 0.02855 0.10343 0.05019 0.10920 0.07355 0.01992
XM_004922877.2 0.02918 0.02561 0.03101 0.02139 0.03200 0.02739 0.01596 0.02227
XM_004922879.2 0.02957 0.03944 0.08438 0.03086 0.05952 0.03951 0.00115 0.03878
XM_004922880.2 0.00103 0.06695 0.03776 0.07322 0.00070 0.07639 0.10248 0.01629
XM_004922882.2 0.01160 0.01106 0.03701 0.01014 0.00760 0.01137 0.02198 0.02819
XM_004922883.2 0.01466 0.01912 0.03666 0.02890 0.02501 0.03306 0.12346 0.02007
XM_004922884.2 0.03765 0.07339 0.08982 0.07082 0.03896 0.02990 0.03028 0.03273
XM_004922885.1 0.03496 0.04643 0.06355 0.01789 0.02375 0.22266 0.00490 0.07773
XM_004922888.1 0.05589 0.12063 0.00973 942.32659 0.00840 0.04396 0.01644 0.23608
XM_004922889.1 0.10353 0.08104 0.02048 0.02318 0.06260 0.07328 0.01888 0.16698
XM_004922896.2 0.01824 0.00666 0.01046 0.00761 589.76192 0.00833 0.01587 0.03227
XM_004922901.2 0.03249 0.11002 0.07712 0.08070 0.03387 999.00000 0.01012 0.02581
XM_004922911.2 0.03359 0.03708 0.02245 0.01770 0.04768 0.03045 0.08767 0.04548
XM_004922920.2 0.02083 0.01478 0.02335 0.02351 0.01107 0.01417 0.03658 0.03709
XM_004922921.2 0.04331 0.09078 0.05568 0.02447 24.86587 0.02854 0.02836 0.03520
XM_004922923.2 0.05344 0.02267 0.02859 0.02874 0.02913 0.00833 0.01818 0.02082
XM_004922924.2 0.00965 0.04398 0.02839 0.02487 0.01810 0.05872 0.00775 0.01809
XM_004922925.2 0.04111 0.04470 0.08866 0.06157 0.06190 0.02615 0.03565 0.03945
XM_004922942.2 0.02747 0.00868 0.01705 0.03220 0.01132 0.00778 0.00312 0.01870
XM_004922943.2 0.01594 0.02285 0.01641 0.01550 0.01086 0.01700 0.01204 0.00864
XM_004922945.2 0.00010 0.00010 0.00390 0.04736 0.00324 0.00010 0.00496 0.00427
XM_004922950.2 0.01120 0.01656 0.17900 0.04197 0.01675 0.02369 0.04445 0.03194
XM_004922952.1 451.85227 0.00494 999.00000 0.34207 999.00000 0.00089 0.01817 0.00544
XM_004922954.2 0.03781 0.03847 0.03602 0.00098 0.01242 0.00674 0.00341 0.02708
XM_004922964.2 0.02844 0.00082 0.01632 0.04235 0.02261 0.03738 0.02233 0.00101
XM_004922966.2 0.05028 0.00637 0.02761 0.03306 0.00614 0.00729 0.00924 0.01655
XM_004922967.1 0.01667 0.04647 0.03747 0.05544 0.02130 0.01894 0.01674 0.04520
XM_004922969.1 0.00320 0.00672 0.00371 0.02652 0.00698 0.01790 0.00386 0.00046
XM_004922979.1 0.00825 0.00019 0.04345 0.03776 0.04461 0.00776 0.03238 0.04568
XM_004922981.2 0.34002 0.27419 0.92863 0.04139 0.04726 999.00000 0.59210 0.10042
XM_004922982.2 0.05961 0.00840 0.06460 0.05991 0.01374 0.05862 0.05702 0.02075
XM_004922986.2 0.03858 0.05740 0.03791 0.05836 0.03985 0.04427 0.04989 0.03815
XM_004922987.2 0.19158 0.04667 0.02413 0.05593 0.33630 0.05402 0.03041 0.19350
XM_004922988.2 0.05619 0.02233 0.03394 0.05420 0.04421 0.02212 0.00749 0.04089
XM_004922990.2 0.01859 0.01033 0.13752 0.07387 0.03214 0.00986 0.00392 0.01790
XM_004922994.2 0.13669 0.07471 0.07977 0.18182 0.39797 0.01501 0.02767 0.15629
XM_004923000.2 0.14199 0.08772 0.01143 0.28332 0.08652 0.03566 0.10837 0.11309
XM_004923002.2 0.04066 0.04323 0.09232 0.43639 0.01361 0.04572 0.07973 0.05749
XM_004923003.2 0.03405 0.00374 140.62833 0.02121 0.00186 0.02230 0.00600 0.03612
XM_004923006.2 0.01911 999.00000 0.03962 999.00000 0.00810 999.00000 0.01379 999.00000
XM_004923013.2 0.01835 0.01769 0.01223 0.02067 0.00095 0.00648 0.03071 0.00791
XM_004923035.1 999.00000 0.00038 0.00010 0.06176 0.00010 0.00084 0.04240 0.00591
XM_004923055.1 0.00010 0.00021 0.05919 0.00010 0.00684 0.00010 0.00052 0.00073
XM_004923058.2 0.01668 0.02772 0.03140 0.10563 0.06691 0.06395 0.00821 0.01157
XM_004923075.2 0.02645 0.02174 0.00486 0.74107 0.00447 0.00017 0.00508 0.00030
XM_004923082.2 0.06343 0.04194 0.03789 0.04849 0.05139 0.03878 0.02592 0.04648
XM_004923087.2 0.11074 0.06337 0.06776 0.00969 0.04576 0.13114 0.07204 0.12653
XM_004923088.2 0.02158 0.01772 0.02845 0.02204 0.02074 0.01578 0.01434 0.01968
XM_004923093.2 0.04231 0.02195 0.07399 0.07573 0.04837 0.02647 0.01707 0.07369
XM_004923094.2 0.39729 0.03565 215.55610 0.09331 0.00472 0.14235 0.08246 0.05449
XM_004923096.2 0.01141 0.07631 0.04406 0.00934 0.01305 0.00043 0.00185 0.07361
XM_004923101.2 0.00981 0.12813 0.00010 0.00811 0.00010 0.00755 0.00536 0.00643
XM_004923103.2 0.04727 0.09993 0.00088 0.09084 0.01432 0.01316 0.08875 0.00271
XM_004923104.2 0.00010 0.00010 0.32792 0.09102 0.00010 0.02735 0.00354 999.00000
XM_004923105.2 0.27378 0.00193 0.11684 0.11667 0.00983 0.00245 0.00270 0.00811
XM_004923106.2 0.01331 0.01204 0.01386 0.01826 0.01557 0.00163 0.00137 0.04032
XM_004923107.2 0.00908 0.01169 0.01186 0.00937 0.00965 0.01028 0.02624 0.01230
XM_004923110.1 0.02605 0.05778 0.03819 0.05012 0.10767 0.01336 0.10142 0.02556
XM_004923124.2 0.00687 0.00010 0.01039 0.00039 0.01993 0.01241 0.01029 0.03202
XM_004923139.2 0.00635 0.00010 0.00010 0.00200 0.00010 60.32966 0.01072 0.00961
XM_004923156.2 0.03330 0.02555 0.00231 0.15354 0.00010 0.00108 0.09075 0.41944
XM_004923160.2 0.01405 0.01887 0.04695 0.02254 0.01417 0.01438 0.01376 0.02602
XM_004923161.2 0.01584 0.01640 0.02256 0.03444 0.03622 0.01304 0.02909 0.01319
XM_004923166.1 0.03186 0.01281 0.02954 0.00028 0.00254 0.00354 0.00047 0.00405
XM_004923171.2 0.02257 0.01915 0.01855 0.01160 0.01753 0.03890 0.03796 0.03415
XM_004923173.2 0.02997 0.04080 0.04444 0.02661 0.07379 0.04760 0.04631 0.05600
XM_004923180.2 0.00010 0.00223 0.00010 0.00636 0.01484 0.01289 0.00533 0.00010
XM_004923181.1 0.06754 999.00000 0.03708 0.03934 0.04465 0.10803 0.01019 0.04245
XM_004923183.2 0.00211 0.00210 0.00664 0.01280 0.00010 0.00110 0.00152 0.01259
XM_004923188.2 0.01457 0.02424 0.01563 0.00953 0.01043 0.01408 0.00984 0.01572
XM_004923202.2 0.05185 0.03193 0.01135 0.08389 0.09221 0.01573 0.05330 0.03698
XM_004923206.2 0.00010 0.00010 999.00000 0.00010 0.00010 0.04756 0.00010 0.00010
XM_004923207.1 0.03030 0.01460 0.03224 0.03808 0.01571 0.02736 0.02251 0.04823
XM_004923209.2 0.01934 0.05929 0.02783 0.04446 0.03008 0.08649 0.01594 0.03324
XM_004923221.1 0.02727 0.02359 0.07799 0.04058 0.06914 0.03361 0.04637 0.06700
XM_004923230.2 0.02977 0.01130 0.01814 0.01936 0.01321 0.02351 0.01352 0.02590
XM_004923231.2 0.00258 0.07326 999.00000 0.02575 0.01019 0.36682 0.04258 0.01238
XM_004923238.2 0.07407 0.02195 0.03138 0.02763 0.02391 0.02555 0.02511 0.00080
XM_004923241.2 0.01325 0.15294 0.03539 0.05630 0.01866 0.04324 0.00909 0.03342
XM_004923244.2 0.00010 0.00010 0.00122 0.07080 0.01050 0.04625 0.00263 0.00263
XM_004923251.2 0.10973 0.12571 0.10187 0.05810 0.03386 0.07477 0.11901 0.13453
XM_004923253.2 0.07354 0.05182 0.06387 0.05395 0.04500 0.04398 0.04513 0.07072
XM_004923254.2 0.00249 0.00952 0.01135 0.01529 0.00457 0.00317 0.00680 0.00311
XM_004923255.2 0.04064 0.01854 0.03225 0.02895 0.01800 0.03768 0.01795 0.02434
XM_004923256.2 0.02826 0.03442 0.00619 0.01974 0.03498 0.05852 0.00042 508.05284
XM_004923262.2 0.02585 0.07265 0.04663 0.05311 0.04185 0.03634 0.03931 0.04832
XM_004923271.2 0.00705 0.03054 0.00772 0.02214 0.01935 0.03191 0.00750 0.02159
XM_004923272.2 0.02585 0.04704 0.05890 0.03581 0.05556 0.02641 0.01283 0.01903
XM_004923275.2 0.04727 0.01898 0.06204 0.04803 0.01695 0.03757 0.01868 0.06612
XM_004923278.2 0.02203 0.01098 0.02580 0.02563 0.02268 0.02382 0.01677 0.01938
XM_004923280.2 0.13061 0.00343 0.03342 0.00455 0.00147 0.00984 0.00139 0.04506
XM_004923283.2 0.03208 0.04841 0.05883 0.03496 0.06083 0.03090 0.07148 0.03317
XM_004923291.2 0.00775 0.00341 0.00010 0.00497 0.00010 0.00010 0.28930 999.00000
XM_004923292.2 0.04374 0.01417 0.00848 0.01318 0.00572 0.00948 0.01149 0.01470
XM_004923293.2 0.11771 0.03949 0.11420 0.21448 0.09888 0.07419 0.12701 0.06326
XM_004923300.2 0.01167 0.01156 0.01713 0.03111 0.00728 0.02231 0.08605 0.00677
XM_004923301.2 0.13097 0.01167 0.03531 0.05684 0.06565 0.02461 0.14085 0.02790
XM_004923302.1 0.13082 0.11497 0.04846 0.10764 0.04347 0.10364 0.01986 0.00010
XM_004923307.2 0.01039 0.04330 0.09663 0.10213 0.05837 0.03380 0.05032 0.04430
XM_004923308.2 0.04959 0.00405 0.01486 0.00243 0.02451 0.12847 0.08006 0.01240
XM_004923309.2 0.05932 0.02215 0.01331 0.02067 0.01960 0.00863 0.03345 0.00818
XM_004923317.2 0.04259 0.01863 0.02970 0.03747 0.02098 0.02310 0.05383 0.03298
XM_004923322.2 0.72802 0.02794 0.19889 0.00762 0.45390 0.55177 0.14519 0.00245
XM_004923332.2 0.03232 0.08045 0.12091 0.02873 0.04386 0.04197 0.00162 0.03661
XM_004923340.2 0.02066 0.00771 0.01888 0.03481 0.03023 0.00728 0.02058 0.02572
XM_004923341.2 0.03114 0.02194 0.07688 0.12461 0.19089 0.13722 0.00493 0.11115
XM_004923344.2 0.00558 0.00010 0.00081 0.00140 0.00010 0.00010 0.00524 0.00096
XM_004923347.1 0.00142 0.30562 0.00355 0.01913 0.01717 0.14445 0.03425 0.01683
XM_004923366.2 0.20518 0.05008 0.04627 23.51934 22.78946 0.04687 22.57957 0.02600
XM_004923373.2 0.05653 0.08978 0.05052 0.06766 0.08255 0.14747 0.00615 0.05734
XM_004923381.2 0.02268 0.02967 0.02837 0.05124 0.00080 0.04467 0.00234 0.08783
XM_004923384.1 0.02689 0.04862 0.06209 0.01284 0.02372 0.00867 0.00338 0.00819
XM_004923393.2 0.06364 0.04827 0.04908 0.02978 0.06071 0.05109 0.03619 0.02071
XM_004923395.2 0.00506 0.00155 0.01683 0.00414 0.01099 0.00295 0.11426 0.00459
XM_004923396.2 0.02059 0.00322 0.02893 0.00487 0.02802 0.01249 0.01213 0.06757
XM_004923398.2 0.00230 0.08965 0.00326 0.02953 0.10472 0.06749 0.08156 0.06943
XM_004923411.2 0.21500 0.17270 0.02256 0.00964 0.07355 0.15819 0.08953 0.10401
XM_004923412.2 0.01123 0.01722 0.01003 0.02866 0.01604 0.00813 0.01313 0.01701
XM_004923415.2 0.02272 0.02093 0.02305 0.05018 999.00000 0.00819 0.01996 999.00000
XM_004923434.2 0.00974 0.00653 0.00868 0.00670 0.01365 0.01303 0.03984 0.01279
XM_004923438.2 0.03275 0.02074 0.02164 0.04946 0.03050 0.04166 0.03361 0.06455
XM_004923444.2 0.03397 0.02787 0.00287 0.03280 0.43372 0.00417 0.12852 0.01759
XM_004923454.2 0.01781 0.01992 0.01554 0.02208 0.01536 0.00981 0.00907 0.03682
XM_004923456.2 0.02753 0.01349 0.02590 0.01605 0.02214 0.02698 0.02008 0.01470
XM_004923465.2 44.81480 0.01370 0.00966 0.00456 0.00577 0.00365 0.01221 0.00753
XM_004923478.2 0.00566 0.01934 0.00389 0.00538 0.00517 0.01245 0.01280 0.01041
XM_004923480.2 0.00703 0.00980 0.04595 0.01099 0.03164 0.01451 0.04178 0.06860
XM_004923483.2 0.01426 0.02014 0.02211 0.01447 0.01484 0.01697 0.01925 0.02438
XM_004923485.2 0.06942 0.03344 0.02469 0.00188 0.01846 0.09671 0.04553 0.01789
XM_004923487.2 0.03368 0.03885 0.08156 0.04825 0.07306 0.03618 0.05607 0.03305
XM_004923490.2 0.07378 0.03576 0.06087 0.08047 0.08986 0.02103 0.08935 0.05406
XM_004923491.2 0.00581 0.01789 39.88054 0.00688 0.00727 0.06040 0.07206 0.98491
XM_004923493.2 0.01412 0.24835 0.03000 0.01262 0.02289 0.01371 0.00062 999.00000
XM_004923494.2 0.05760 0.03206 0.08249 0.00121 0.02219 0.01140 0.00191 0.00098
XM_004923495.2 0.01900 0.01789 0.01847 0.01986 0.02294 0.01821 0.02770 0.03640
XM_004923496.2 0.00177 999.00000 0.01987 0.11938 0.05793 999.00000 0.04657 0.00978
XM_004923502.2 0.04857 0.01937 0.01024 0.03029 0.01558 0.02621 0.04276 0.02132
XM_004923503.2 0.03651 0.02317 0.01235 0.02237 0.01416 0.00573 0.01901 0.00809
XM_004923506.2 0.14903 0.09653 0.06934 0.09970 0.07556 0.13887 0.11623 0.08848
XM_004923508.2 0.03703 0.04151 0.04020 0.03868 0.04206 0.10247 0.03033 0.02941
XM_004923527.2 0.04671 0.04216 0.05858 0.07046 0.03153 0.02680 0.05701 0.04684
XM_004923533.2 0.09857 0.01646 0.14075 0.17601 0.06712 0.03926 0.06638 0.05060
XM_004923536.2 0.15326 0.00186 0.11210 0.02782 0.04529 0.03950 0.00251 0.02530
XM_004923551.2 0.01273 0.01016 0.02400 0.00702 0.00927 0.01563 0.00928 0.02010
XM_004923552.2 152.16530 0.00534 0.02267 0.01167 0.00152 0.00010 0.00829 0.00773
XM_004923553.1 0.01016 999.00000 0.00540 0.02710 999.00000 0.00766 0.00420 0.05693
XM_004923554.2 0.03862 0.03506 0.01035 0.00832 0.03212 0.00369 0.03377 0.03377
XM_004923585.2 0.06115 0.10442 0.09986 0.10262 0.00896 0.04704 0.02599 0.02786
XM_004923587.1 0.01412 0.00185 0.06922 0.00526 0.06023 0.00678 0.01621 0.04398
XM_004923592.2 0.02839 0.00715 0.03103 0.01624 0.02380 0.00115 0.25880 0.01496
XM_004923593.2 0.00800 0.10336 0.10908 0.12712 0.00180 0.02652 0.00808 0.05398
XM_004923594.2 0.01026 0.01750 0.00420 0.02263 0.00974 0.02084 0.01130 0.01484
XM_004923599.2 0.04610 0.02647 0.06137 0.03431 0.04696 0.03714 0.05682 0.04862
XM_004923600.2 0.02580 0.02260 0.03196 0.04674 0.01664 0.10247 0.02497 0.03750
XM_004923602.2 0.05930 0.05681 0.04002 0.07622 0.05263 0.01770 0.02860 0.06364
XM_004923603.2 0.02734 0.03236 0.03396 0.03205 0.03332 0.02083 0.04170 0.02639
XM_004923607.2 0.06822 0.06320 0.17038 0.00223 0.10890 0.00063 0.12100 0.05861
XM_004923608.1 0.03473 0.05807 0.13083 0.08614 0.03725 0.05990 0.09711 0.00179
XM_004923612.1 0.05705 0.05416 0.04831 0.06413 0.06851 0.00189 0.05825 0.09679
XM_004923615.2 0.04712 0.03386 0.04577 0.04001 0.03813 0.06444 0.04936 0.02072
XM_004923617.1 0.04012 0.09912 0.09132 0.13782 0.05348 0.04617 0.05817 0.02465
XM_004923622.1 0.01895 0.01648 0.17204 0.01426 0.01138 0.00812 0.01969 0.00995
XM_004923626.2 0.05168 0.02821 0.14555 0.17956 0.00099 999.00000 999.00000 0.03864
XM_004923629.1 0.44936 0.54505 0.17405 0.19004 0.07841 0.00842 0.13883 0.03221
XM_004923632.2 0.00403 0.00010 0.00996 0.01214 0.00010 0.00010 0.00990 0.01329
XM_004923640.2 0.03505 0.01288 0.06764 0.00178 0.01436 0.03115 0.00088 0.02684
XM_004923645.2 0.05030 0.02069 0.08003 0.05416 0.05850 0.03303 0.04804 0.07209
XM_004923647.2 0.01632 0.01647 0.03366 0.03231 0.00901 0.01357 0.03125 0.02181
XM_004923650.2 0.06363 0.04950 0.03097 0.17879 0.00232 0.00053 0.05770 0.00094
XM_004923654.2 0.08345 0.05143 0.06883 0.05383 0.09107 0.02099 0.20947 0.09286
XM_004923668.1 0.02630 0.02538 0.05623 0.04916 0.01866 0.04575 0.03714 0.12082
XM_004923674.2 999.00000 0.01113 0.00164 0.09325 999.00000 0.01693 0.01868 0.01369
XM_004923680.2 0.03843 0.05400 0.05006 0.00089 0.04085 0.06223 0.05292 0.10136
XM_004923685.2 0.00259 0.04733 999.00000 0.00196 0.04363 0.16288 999.00000 0.00295
XM_004923686.2 0.00010 999.00000 0.00010 0.00157 0.03011 11.55914 0.00514 0.01109
XM_004923709.2 0.06732 0.03686 0.05609 0.01822 0.02581 0.02495 0.02976 0.05936
XM_004923711.2 0.31632 0.10520 0.00814 1.55502 0.00669 0.10165 0.00515 0.04016
XM_004923734.2 0.07309 0.01495 0.06287 0.04382 0.04878 0.06993 0.06293 0.02868
XM_004923735.2 0.01380 0.00516 0.02023 0.01249 0.01721 0.01254 0.01248 0.02632
XM_004923736.2 0.00057 0.03661 0.01495 0.00047 0.00766 0.05846 0.02463 0.00196
XM_004923743.1 0.00010 0.01134 0.00097 0.00385 0.00245 0.00122 0.00720 0.00134
XM_004923744.2 0.25043 0.05072 0.08579 0.03078 0.01323 0.01141 0.00201 0.00127
XM_004923745.2 122.30877 271.23270 0.00091 0.00010 0.00010 0.00010 0.00010 0.00010
XM_004923746.2 0.04979 0.00165 0.06086 999.00000 0.00954 0.46011 0.03651 0.00263
XM_004923753.2 0.17538 0.00010 0.00067 0.14861 0.02094 0.00010 0.00238 0.00010
XM_004923755.2 0.02845 0.02198 0.06893 0.22616 0.02388 0.05567 0.06892 0.10711
XM_004923760.2 0.08296 0.00010 0.06917 0.02918 0.41775 0.02936 999.00000 0.00537
XM_004923762.2 0.17762 16.18451 0.00010 0.12855 0.00099 0.17872 0.00883 0.00010
XM_004923766.2 0.00808 0.01880 0.01013 0.03570 0.02998 0.00505 0.00824 0.04409
XM_004923771.1 0.00010 0.00010 0.00142 0.00010 0.00010 0.00010 0.00010 0.00010
XM_004923778.2 0.00330 0.00416 0.00352 0.00189 0.00179 26.63883 0.00210 0.00600
XM_004923782.2 0.03807 0.01752 0.03018 0.02635 0.05416 0.05119 0.02828 0.04733
XM_004923783.2 0.73109 545.70137 0.07515 0.08950 0.20099 2.02917 0.09337 0.06848
XM_004923809.2 0.09177 0.13183 0.08765 0.01333 0.13051 0.03671 0.16397 0.00241
XM_004923811.2 0.03222 0.02023 0.02401 0.08460 0.03425 0.00574 0.03959 0.05363
XM_004923812.2 0.01738 0.04134 0.01538 0.03909 0.01982 0.01803 0.01396 0.02281
XM_004923815.2 0.11288 0.03252 0.04423 0.05696 0.01930 0.03714 0.09530 0.09946
XM_004923819.1 0.03444 0.03551 0.02464 0.05654 0.03222 0.03912 0.04350 0.04071
XM_004923820.2 0.05531 0.00220 19.71889 0.00553 0.00010 11.23095 7.55776 0.00021
XM_004923822.2 0.05267 0.01557 0.03580 0.08179 0.04151 0.01568 0.05574 0.05259
XM_004923823.1 0.02757 0.02809 0.02190 0.14041 0.01435 0.05378 0.06208 0.01366
XM_004923824.2 0.03144 0.03203 0.04771 0.04393 0.05588 0.11368 0.08594 0.06602
XM_004923828.2 0.02401 0.03679 0.01112 0.01373 0.00773 0.00048 0.13127 0.02306
XM_004923833.2 0.01303 0.00748 0.05045 107.51009 0.00823 0.00573 0.01974 0.03691
XM_004923836.2 0.09485 0.02955 0.03772 0.07987 0.02321 0.02625 0.03113 0.03039
XM_004923840.1 0.02766 0.05221 0.02162 0.05329 0.03493 0.00367 0.00755 0.04252
XM_004923847.2 0.10139 0.04017 0.03243 0.07981 0.06592 0.05285 0.09321 0.01048
XM_004923883.2 0.44076 0.02380 0.28522 0.09746 1.72726 0.02084 461.75035 0.01914
XM_004923885.1 0.01174 0.02206 0.02259 0.01910 0.00609 0.05441 0.03473 0.01282
XM_004923886.2 0.04138 0.12160 0.02774 0.03588 0.04342 0.04017 0.08350 0.06725
XM_004923887.2 0.08967 0.06136 0.03917 0.04670 0.05593 0.02120 0.06545 0.08811
XM_004923888.2 0.04169 0.00812 0.03051 0.04299 0.03525 0.03173 0.03203 0.03393
XM_004923891.2 0.00613 0.13192 0.01833 0.00718 0.00668 0.13906 0.01606 0.04148
XM_004923895.2 0.16365 0.00788 0.04903 0.03156 0.02510 0.02078 0.10037 0.02513
XM_004923898.2 0.02034 0.01180 0.00911 0.01777 0.01265 0.01238 0.00852 0.02458
XM_004923899.2 0.01576 0.10606 0.02917 0.11905 0.03341 0.04950 0.04550 0.04161
XM_004923900.2 0.01139 0.01048 0.01686 0.02087 0.01370 0.01557 0.00385 0.00451
XM_004923903.2 0.05648 0.03982 0.08149 0.07091 0.04039 0.04729 0.07280 0.08515
XM_004923904.1 0.03199 0.06877 0.00173 0.07810 0.04192 0.00162 0.02745 0.01119
XM_004923910.2 0.04347 0.03044 0.04852 0.07098 0.09058 0.02809 0.05008 0.08247
XM_004923913.2 0.06915 999.00000 0.01923 0.05948 0.03841 0.01887 0.00010 0.05096
XM_004923915.2 0.04386 0.03391 0.06440 0.05572 0.03547 0.03499 0.00209 0.05465
XM_004923917.2 0.00010 0.00010 0.00195 0.00620 0.00010 0.01446 0.00839 0.00347
XM_004923922.2 0.28872 0.11283 0.06011 0.06994 114.74770 0.03102 0.00342 149.66589
XM_004923924.1 0.10797 0.11599 0.04842 0.11819 0.10607 0.06134 0.03099 0.10558
XM_004923940.2 0.16600 0.07374 0.05705 0.09197 0.04085 0.07599 0.14879 0.17995
